execution_id,classification_time,load_time,reduce_time,transform_time,reduce_on,classifier,reducer,transforms,number runs,reducer_datasets,train_datasets,test_datasets,sensors used,scaler,umap components,accuracy (mean),accuracy (std),f1-score macro (mean),f1-score macro (std),f1-score micro (mean),f1-score micro (std),f1-score weighted (mean),f1-score weighted (std)
001314,0.4504837989807129,4.996534585952759,24.1098735332489,0.2787292003631592,all,svm,umap-4-all,with_fft_all.0,5,"kuhar.train, kuhar.validation","kuhar.train, kuhar.validation",kuhar.test,"gyro-x, gyro-y, gyro-z",no_scaler,4,0.8194444444444444,0.0,0.8192790078678579,0.0,0.8194444444444444,0.0,0.819279007867858,0.0
005379,43.54224920272827,7.07910680770874,1201.4697620868683,0.10789871215820312,all,randomforest-100,umap-180-all,no_transform.0,5,"uci.train, uci.validation","motionsense.train, motionsense.validation",motionsense.test,"accel-x, accel-y, accel-z, gyro-x, gyro-y, gyro-z",no_scaler,180,0.6696798493408662,0.003543293356351596,0.6698159411664372,0.0037958975098262263,0.6696798493408662,0.003543293356351596,0.6698159411664373,0.0037958975098262397
005230,5.086505889892578,4.508861303329468,202.33338952064514,0.8367080688476562,all,svm,umap-20-all,with_fft_all.0,5,"kuhar.train, kuhar.validation","motionsense.train, motionsense.validation",motionsense.test,"gyro-x, gyro-y, gyro-z",std_scaler,20,0.7354048964218456,0.0,0.7179211777947438,0.0,0.7354048964218457,0.0,0.7179211777947438,0.0
000806,3.111098527908325,4.16735577583313,102.70239996910095,0.515578031539917,all,randomforest-100,umap-3-all,with_fft_all.0,5,"motionsense.train, motionsense.validation","uci.train, uci.validation",uci.test,"gyro-x, gyro-y, gyro-z",minmax_scaler,3,0.6515942028985509,0.0065201286256243544,0.6486538957586433,0.006597041191900896,0.6515942028985509,0.0065201286256243544,0.6486538957586433,0.0065970411919008985
002027,1.0599961280822754,4.10456657409668,27.15226173400879,0.04912519454956055,all,svm,umap-6-all,no_transform.0,5,"kuhar.train, kuhar.validation","kuhar.train, kuhar.validation",kuhar.test,"accel-x, accel-y, accel-z, gyro-x, gyro-y, gyro-z",minmax_scaler,6,0.5902777777777778,0.0,0.565398771255865,0.0,0.5902777777777778,0.0,0.565398771255865,0.0
005499,7.160694599151611,4.064446449279785,855.293687582016,0.024839401245117188,all,svm,umap-180-all,no_transform.0,5,"kuhar.train, kuhar.validation","uci.train, uci.validation",uci.test,"gyro-x, gyro-y, gyro-z",no_scaler,180,0.618840579710145,0.0,0.5616292146585904,0.0,0.618840579710145,0.0,0.5616292146585905,0.0
004536,0.18550658226013184,3.5671544075012207,34.05411076545715,0.038721323013305664,all,knn-5,umap-15-all,no_transform.0,5,"kuhar.train, kuhar.validation","kuhar.train, kuhar.validation",kuhar.test,"accel-x, accel-y, accel-z, gyro-x, gyro-y, gyro-z",no_scaler,15,0.5416666666666666,0.0,0.5511003387264904,0.0,0.5416666666666666,0.0,0.5511003387264906,0.0
000236,0.3583946228027344,2.993715286254883,62.75811743736267,0.014074087142944336,all,knn-5,umap-2-all,no_transform.0,5,"kuhar.train, kuhar.validation","uci.train, uci.validation",uci.test,"gyro-x, gyro-y, gyro-z",minmax_scaler,2,0.5420289855072464,0.0,0.5416174989196924,0.0,0.5420289855072464,0.0,0.5416174989196922,0.0
002066,3.7451014518737793,4.011495351791382,82.97262501716614,0.029568910598754883,all,svm,umap-6-all,no_transform.0,5,"motionsense.train, motionsense.validation","motionsense.train, motionsense.validation",motionsense.test,"accel-x, accel-y, accel-z",minmax_scaler,6,0.6864406779661016,0.0,0.6755824834444661,0.0,0.6864406779661016,0.0,0.6755824834444661,0.0
000840,4.273719310760498,5.465538501739502,64.73734998703003,1.8859243392944336,all,svm,umap-3-all,with_fft_all.0,5,"motionsense.train, motionsense.validation","motionsense.train, motionsense.validation",motionsense.test,"accel-x, accel-y, accel-z, gyro-x, gyro-y, gyro-z",no_scaler,3,0.8973634651600755,1.1102230246251565e-16,0.8971270082768805,1.1102230246251565e-16,0.8973634651600755,1.1102230246251565e-16,0.8971270082768807,0.0
005310,0.8180735111236572,4.283923625946045,204.53409576416016,0.7529466152191162,all,knn-5,umap-20-all,with_fft_all.0,5,"kuhar.train, kuhar.validation","motionsense.train, motionsense.validation",motionsense.test,"gyro-x, gyro-y, gyro-z",no_scaler,20,0.7419962335216572,0.0,0.7331509719720303,0.0,0.7419962335216573,0.0,0.7331509719720303,0.0
002489,6.5193891525268555,4.4556450843811035,148.66759705543518,0.08792233467102051,all,randomforest-100,umap-7-all,no_transform.0,5,"motionsense.train, motionsense.validation","uci.train, uci.validation",uci.test,"accel-x, accel-y, accel-z, gyro-x, gyro-y, gyro-z",minmax_scaler,7,0.5634782608695652,0.00826976383634037,0.5633274009487653,0.00838733508148719,0.5634782608695652,0.00826976383634037,0.5633274009487654,0.008387335081487202
000165,0.1983811855316162,4.665449619293213,70.22382140159607,0.09328818321228027,all,knn-5,umap-2-all,no_transform.0,5,"motionsense.train, motionsense.validation","kuhar.train, kuhar.validation",kuhar.test,"accel-x, accel-y, accel-z, gyro-x, gyro-y, gyro-z",no_scaler,2,0.375,0.0,0.36900102770856,0.0,0.375,0.0,0.36900102770856,0.0
001173,0.31844377517700195,3.915677785873413,61.6825487613678,0.033347129821777344,all,knn-5,umap-4-all,no_transform.0,5,"motionsense.train, motionsense.validation","motionsense.train, motionsense.validation",motionsense.test,"accel-x, accel-y, accel-z",no_scaler,4,0.6450094161958568,0.0,0.6306742112452438,0.0,0.6450094161958568,0.0,0.6306742112452438,0.0
005112,7.768337965011597,3.386624813079834,37.9968044757843,0.4374527931213379,all,randomforest-100,umap-20-all,with_fft_all.0,5,"kuhar.train, kuhar.validation","kuhar.train, kuhar.validation",kuhar.test,"accel-x, accel-y, accel-z",no_scaler,20,0.8069444444444442,0.010206207261596573,0.8007323213229987,0.01194413451527083,0.8069444444444442,0.010206207261596573,0.8007323213229988,0.011944134515270717
001406,0.4247703552246094,7.682737350463867,85.0236747264862,1.8220434188842773,all,knn-5,umap-4-all,with_fft_all.0,5,"kuhar.train, kuhar.validation","motionsense.train, motionsense.validation",motionsense.test,"accel-x, accel-y, accel-z, gyro-x, gyro-y, gyro-z",minmax_scaler,4,0.6817325800376648,0.0,0.6744958108877682,0.0,0.6817325800376648,0.0,0.6744958108877683,0.0
002437,4.4871134757995605,4.209210634231567,78.09848141670227,0.08451247215270996,all,randomforest-100,umap-7-all,no_transform.0,5,"uci.train, uci.validation","kuhar.train, kuhar.validation",kuhar.test,"accel-x, accel-y, accel-z, gyro-x, gyro-y, gyro-z",std_scaler,7,0.5083333333333333,0.013465777381712021,0.48506307317328384,0.012119289176178421,0.5083333333333333,0.013465777381712021,0.48506307317328395,0.01211928917617845
001603,2.3959603309631348,4.619743347167969,64.59540462493896,0.020146608352661133,all,svm,umap-5-all,no_transform.0,5,"kuhar.train, kuhar.validation","uci.train, uci.validation",uci.test,"accel-x, accel-y, accel-z",std_scaler,5,0.47536231884057967,5.551115123125783e-17,0.46412470124142235,0.0,0.47536231884057967,5.551115123125783e-17,0.46412470124142224,0.0
002005,5.347644567489624,4.63414192199707,92.96135759353638,0.11488938331604004,all,randomforest-100,umap-6-all,no_transform.0,5,"uci.train, uci.validation","uci.train, uci.validation",uci.test,"accel-x, accel-y, accel-z, gyro-x, gyro-y, gyro-z",std_scaler,6,0.5710144927536231,0.005265478876691309,0.5574285193155352,0.006007373213879814,0.5710144927536231,0.005265478876691309,0.5574285193155352,0.006007373213879813
003904,10.105998039245605,6.462918281555176,85.66746854782104,0.02499103546142578,all,randomforest-100,umap-10-all,no_transform.0,5,"uci.train, uci.validation","kuhar.train, kuhar.validation",kuhar.test,"accel-x, accel-y, accel-z",std_scaler,10,0.5916666666666667,0.02031769283101082,0.5731097595518942,0.021235053733934257,0.5916666666666667,0.02031769283101082,0.5731097595518941,0.021235053733934327
000436,0.3065619468688965,7.034627437591553,61.38634657859802,1.5405328273773193,all,knn-5,umap-2-all,with_fft_all.0,5,"motionsense.train, motionsense.validation","motionsense.train, motionsense.validation",motionsense.test,"accel-x, accel-y, accel-z, gyro-x, gyro-y, gyro-z",std_scaler,2,0.891713747645951,0.0,0.8917667038792189,0.0,0.891713747645951,0.0,0.8917667038792187,0.0
004345,0.7190215587615967,3.9155986309051514,126.90533709526062,0.47671937942504883,all,knn-5,umap-10-all,with_fft_all.0,5,"uci.train, uci.validation","motionsense.train, motionsense.validation",motionsense.test,"gyro-x, gyro-y, gyro-z",std_scaler,10,0.687382297551789,0.0,0.6759259370551578,0.0,0.687382297551789,0.0,0.6759259370551577,0.0
001776,4.246502161026001,4.01859974861145,115.45844626426697,0.824925422668457,all,randomforest-100,umap-5-all,with_fft_all.0,5,"motionsense.train, motionsense.validation","uci.train, uci.validation",uci.test,"gyro-x, gyro-y, gyro-z",no_scaler,5,0.6634782608695653,0.005453590644123717,0.6606951745063172,0.005635526215567836,0.6634782608695653,0.005453590644123717,0.6606951745063172,0.005635526215567803
000464,0.29424095153808594,4.790637016296387,92.43686652183533,1.141632318496704,all,knn-5,umap-2-all,with_fft_all.0,5,"motionsense.train, motionsense.validation","uci.train, uci.validation",uci.test,"accel-x, accel-y, accel-z, gyro-x, gyro-y, gyro-z",minmax_scaler,2,0.5782608695652174,0.0,0.5749795042634391,0.0,0.5782608695652174,0.0,0.574979504263439,0.0
001523,5.658674001693726,4.261629343032837,60.603729248046875,0.018264293670654297,all,randomforest-100,umap-5-all,no_transform.0,5,"kuhar.train, kuhar.validation","uci.train, uci.validation",uci.test,"accel-x, accel-y, accel-z",minmax_scaler,5,0.4481159420289854,0.006822378142573796,0.44847155711397557,0.00660407447988414,0.4481159420289855,0.006822378142573781,0.44847155711397557,0.00660407447988417
000587,0.9443020820617676,5.016750335693359,27.181676626205444,0.016453981399536133,all,svm,umap-3-all,no_transform.0,5,"kuhar.train, kuhar.validation","kuhar.train, kuhar.validation",kuhar.test,"gyro-x, gyro-y, gyro-z",minmax_scaler,3,0.6319444444444444,0.0,0.6264813421297458,0.0,0.6319444444444444,0.0,0.6264813421297458,0.0
002264,5.640653848648071,4.995748996734619,132.84342312812805,0.7432584762573242,all,randomforest-100,umap-6-all,with_fft_all.0,5,"motionsense.train, motionsense.validation","uci.train, uci.validation",uci.test,"gyro-x, gyro-y, gyro-z",minmax_scaler,6,0.6727536231884057,0.0097608453568016,0.6713418475729871,0.009593255377495181,0.6727536231884057,0.0097608453568016,0.6713418475729871,0.009593255377495212
002106,0.2579967975616455,3.9915878772735596,25.38204789161682,0.046617746353149414,all,knn-5,umap-6-all,no_transform.0,5,"kuhar.train, kuhar.validation","kuhar.train, kuhar.validation",kuhar.test,"accel-x, accel-y, accel-z, gyro-x, gyro-y, gyro-z",no_scaler,6,0.5,0.0,0.5020274559748245,0.0,0.5,0.0,0.5020274559748243,0.0
002212,6.757329225540161,5.157838582992554,97.09225916862488,0.4447360038757324,all,randomforest-100,umap-6-all,with_fft_all.0,5,"uci.train, uci.validation","kuhar.train, kuhar.validation",kuhar.test,"gyro-x, gyro-y, gyro-z",std_scaler,6,0.8083333333333333,0.01039349274103869,0.8068832680292848,0.010911691915396994,0.8083333333333333,0.01039349274103869,0.8068832680292848,0.010911691915397034
000783,3.915942907333374,10.478394985198975,57.05937576293945,1.2363064289093018,all,randomforest-100,umap-3-all,with_fft_all.0,5,"kuhar.train, kuhar.validation","uci.train, uci.validation",uci.test,"accel-x, accel-y, accel-z, gyro-x, gyro-y, gyro-z",no_scaler,3,0.6594202898550725,0.0028985507246376938,0.6556246700252426,0.0031072112275101066,0.6594202898550725,0.0028985507246376938,0.6556246700252426,0.003107211227510126
003640,0.6257188320159912,4.484715461730957,154.2821033000946,0.043196916580200195,all,knn-5,umap-9-all,no_transform.0,5,"motionsense.train, motionsense.validation","uci.train, uci.validation",uci.test,"gyro-x, gyro-y, gyro-z",std_scaler,9,0.6304347826086957,0.0,0.6317257196744445,0.0,0.6304347826086957,0.0,0.6317257196744444,0.0
002658,1.2252411842346191,7.617133855819702,135.4212350845337,0.06218838691711426,all,knn-5,umap-7-all,no_transform.0,5,"motionsense.train, motionsense.validation","uci.train, uci.validation",uci.test,"accel-x, accel-y, accel-z",no_scaler,7,0.5376811594202898,0.0,0.5357449510756903,0.0,0.5376811594202898,0.0,0.5357449510756903,0.0
003706,5.014684438705444,5.243643283843994,50.06940269470215,1.380845546722412,all,randomforest-100,umap-9-all,with_fft_all.0,5,"uci.train, uci.validation","uci.train, uci.validation",uci.test,"accel-x, accel-y, accel-z, gyro-x, gyro-y, gyro-z",std_scaler,9,0.8144927536231885,0.0020495848730044948,0.811883551640241,0.001895146155688374,0.8144927536231885,0.002049584873004463,0.811883551640241,0.001895146155688374
005139,11.631170749664307,3.840607166290283,211.3865864276886,0.7457747459411621,all,randomforest-100,umap-20-all,with_fft_all.0,5,"kuhar.train, kuhar.validation","motionsense.train, motionsense.validation",motionsense.test,"accel-x, accel-y, accel-z",no_scaler,20,0.7263653483992467,0.004065354641228414,0.7223856546766088,0.004250012316197221,0.7263653483992467,0.004065354641228458,0.7223856546766088,0.004250012316197233
003931,13.429339170455933,4.1315741539001465,180.40692782402039,0.03471851348876953,all,randomforest-100,umap-10-all,no_transform.0,5,"uci.train, uci.validation","motionsense.train, motionsense.validation",motionsense.test,"accel-x, accel-y, accel-z",std_scaler,10,0.6527306967984934,0.0077967011466984785,0.6487735800545571,0.007640578391845572,0.6527306967984934,0.0077967011466984785,0.6487735800545572,0.007640578391845607
002736,6.621984958648682,3.6992552280426025,92.54435801506042,0.4207799434661865,all,randomforest-100,umap-7-all,with_fft_all.0,5,"kuhar.train, kuhar.validation","uci.train, uci.validation",uci.test,"accel-x, accel-y, accel-z",no_scaler,7,0.647536231884058,0.007298364238848792,0.6442705592879452,0.007264336551387126,0.647536231884058,0.007298364238848792,0.6442705592879452,0.0072643365513871605
005458,8.81660771369934,3.848270893096924,403.6744258403778,0.09324264526367188,all,svm,umap-180-all,no_transform.0,5,"motionsense.train, motionsense.validation","motionsense.train, motionsense.validation",motionsense.test,"accel-x, accel-y, accel-z, gyro-x, gyro-y, gyro-z",std_scaler,180,0.7015065913370998,0.0,0.6962436158091201,0.0,0.7015065913370998,0.0,0.6962436158091201,0.0
001905,0.7830395698547363,4.514529466629028,102.3117744922638,0.45817995071411133,all,knn-5,umap-5-all,with_fft_all.0,5,"uci.train, uci.validation","motionsense.train, motionsense.validation",motionsense.test,"accel-x, accel-y, accel-z",no_scaler,5,0.751412429378531,0.0,0.7507195262678698,0.0,0.751412429378531,0.0,0.7507195262678699,0.0
004216,0.4185965061187744,4.612804174423218,84.56153130531311,1.0271306037902832,all,svm,umap-10-all,with_fft_all.0,5,"motionsense.train, motionsense.validation","kuhar.train, kuhar.validation",kuhar.test,"accel-x, accel-y, accel-z, gyro-x, gyro-y, gyro-z",std_scaler,10,0.5277777777777778,0.0,0.4922394574317138,5.551115123125783e-17,0.5277777777777778,0.0,0.4922394574317138,5.551115123125783e-17
000573,1.0883128643035889,4.656961679458618,53.96011805534363,0.052292823791503906,all,svm,umap-3-all,no_transform.0,5,"uci.train, uci.validation","kuhar.train, kuhar.validation",kuhar.test,"accel-x, accel-y, accel-z, gyro-x, gyro-y, gyro-z",no_scaler,3,0.4930555555555555,5.551115123125783e-17,0.41910130651291533,5.551115123125783e-17,0.4930555555555555,5.551115123125783e-17,0.41910130651291533,0.0
004101,0.671410322189331,3.5124988555908203,126.94627094268799,0.042649269104003906,all,knn-5,umap-10-all,no_transform.0,5,"uci.train, uci.validation","motionsense.train, motionsense.validation",motionsense.test,"gyro-x, gyro-y, gyro-z",no_scaler,10,0.6534839924670434,0.0,0.651101908103513,0.0,0.6534839924670434,0.0,0.651101908103513,0.0
003623,0.7274425029754639,4.050420761108398,156.69456267356873,0.06757473945617676,all,knn-5,umap-9-all,no_transform.0,5,"motionsense.train, motionsense.validation","uci.train, uci.validation",uci.test,"accel-x, accel-y, accel-z, gyro-x, gyro-y, gyro-z",minmax_scaler,9,0.5579710144927537,0.0,0.557880737510682,0.0,0.5579710144927537,0.0,0.5578807375106821,0.0
002101,2.582073450088501,4.643613338470459,142.81252121925354,0.029038190841674805,all,svm,umap-6-all,no_transform.0,5,"motionsense.train, motionsense.validation","uci.train, uci.validation",uci.test,"gyro-x, gyro-y, gyro-z",std_scaler,6,0.6347826086956522,0.0,0.6333330305181368,0.0,0.6347826086956522,0.0,0.6333330305181369,0.0
000904,0.10622119903564453,3.6815121173858643,68.37829375267029,0.376906156539917,all,knn-5,umap-3-all,with_fft_all.0,5,"motionsense.train, motionsense.validation","kuhar.train, kuhar.validation",kuhar.test,"accel-x, accel-y, accel-z",std_scaler,3,0.5416666666666666,0.0,0.5356233138841835,0.0,0.5416666666666666,0.0,0.5356233138841835,0.0
004758,2.463667392730713,3.516587972640991,54.49962902069092,0.8014001846313477,all,svm,umap-15-all,with_fft_all.0,5,"uci.train, uci.validation","uci.train, uci.validation",uci.test,"accel-x, accel-y, accel-z, gyro-x, gyro-y, gyro-z",no_scaler,15,0.7318840579710145,0.0,0.726314420417649,0.0,0.7318840579710145,0.0,0.7263144204176492,0.0
002128,0.20667600631713867,4.191689968109131,106.79712891578674,0.026723623275756836,all,knn-5,umap-6-all,no_transform.0,5,"motionsense.train, motionsense.validation","kuhar.train, kuhar.validation",kuhar.test,"gyro-x, gyro-y, gyro-z",std_scaler,6,0.6527777777777778,0.0,0.6486017492055897,0.0,0.6527777777777778,0.0,0.6486017492055898,0.0
001650,0.7531917095184326,8.24629521369934,67.87141823768616,0.39591097831726074,all,knn-5,umap-5-all,no_transform.0,5,"motionsense.train, motionsense.validation","motionsense.train, motionsense.validation",motionsense.test,"accel-x, accel-y, accel-z, gyro-x, gyro-y, gyro-z",no_scaler,5,0.6826741996233522,0.0,0.6738648372962391,0.0,0.6826741996233522,0.0,0.6738648372962391,0.0
000547,4.175930023193359,3.9839491844177246,41.88699460029602,0.0668792724609375,all,randomforest-100,umap-3-all,no_transform.0,5,"uci.train, uci.validation","uci.train, uci.validation",uci.test,"accel-x, accel-y, accel-z, gyro-x, gyro-y, gyro-z",std_scaler,3,0.5124637681159421,0.005982541287116019,0.49599487369771345,0.006275598741948671,0.5124637681159421,0.005982541287116019,0.49599487369771333,0.006275598741948654
004661,8.07441234588623,4.195672988891602,153.81320095062256,0.622063159942627,all,randomforest-100,umap-15-all,with_fft_all.0,5,"uci.train, uci.validation","motionsense.train, motionsense.validation",motionsense.test,"accel-x, accel-y, accel-z",minmax_scaler,15,0.7687382297551788,0.004786540499863964,0.768048448134434,0.004751714302312641,0.7687382297551789,0.004786540499863906,0.768048448134434,0.004751714302312681
000150,3.863309383392334,3.907296895980835,41.490926027297974,0.02841353416442871,all,svm,umap-2-all,no_transform.0,5,"uci.train, uci.validation","uci.train, uci.validation",uci.test,"accel-x, accel-y, accel-z",no_scaler,2,0.4304347826086957,5.551115123125783e-17,0.4039721391454919,0.0,0.4304347826086957,5.551115123125783e-17,0.4039721391454919,0.0
000140,3.4868884086608887,3.687694787979126,98.94914078712463,0.05090618133544922,all,svm,umap-2-all,no_transform.0,5,"motionsense.train, motionsense.validation","uci.train, uci.validation",uci.test,"accel-x, accel-y, accel-z, gyro-x, gyro-y, gyro-z",minmax_scaler,2,0.43478260869565216,0.0,0.4279222139951896,0.0,0.43478260869565216,0.0,0.4279222139951896,5.551115123125783e-17
003331,0.1716442108154297,5.321493864059448,29.851617574691772,0.5227005481719971,all,knn-5,umap-8-all,with_fft_all.0,5,"kuhar.train, kuhar.validation","kuhar.train, kuhar.validation",kuhar.test,"accel-x, accel-y, accel-z",std_scaler,8,0.7777777777777778,0.0,0.7618070056415608,0.0,0.7777777777777778,0.0,0.7618070056415607,0.0
005578,0.8161067962646484,3.8720974922180176,246.7098889350891,0.024753093719482422,all,knn-5,umap-180-all,no_transform.0,5,"uci.train, uci.validation","uci.train, uci.validation",uci.test,"accel-x, accel-y, accel-z",std_scaler,180,0.5782608695652174,0.0,0.5900424814868692,0.0,0.5782608695652174,0.0,0.5900424814868692,0.0
001877,0.1528456211090088,3.714951515197754,74.13837432861328,0.3727898597717285,all,knn-5,umap-5-all,with_fft_all.0,5,"motionsense.train, motionsense.validation","kuhar.train, kuhar.validation",kuhar.test,"accel-x, accel-y, accel-z",minmax_scaler,5,0.5277777777777778,0.0,0.5199317923455854,0.0,0.5277777777777778,0.0,0.5199317923455855,0.0
001688,0.34902000427246094,4.411278009414673,96.91001105308533,0.019686222076416016,all,knn-5,umap-5-all,no_transform.0,5,"motionsense.train, motionsense.validation","uci.train, uci.validation",uci.test,"accel-x, accel-y, accel-z",minmax_scaler,5,0.5144927536231884,0.0,0.512778292253672,0.0,0.5144927536231884,0.0,0.512778292253672,0.0
002170,0.5260779857635498,5.892759799957275,90.06050777435303,0.031090736389160156,all,knn-5,umap-6-all,no_transform.0,5,"kuhar.train, kuhar.validation","uci.train, uci.validation",uci.test,"accel-x, accel-y, accel-z",std_scaler,6,0.43478260869565216,0.0,0.42943881089505587,0.0,0.43478260869565216,0.0,0.42943881089505587,5.551115123125783e-17
005041,0.23474335670471191,7.1383631229400635,43.37153172492981,0.029016733169555664,all,knn-5,umap-20-all,no_transform.0,5,"kuhar.train, kuhar.validation","kuhar.train, kuhar.validation",kuhar.test,"gyro-x, gyro-y, gyro-z",std_scaler,20,0.5902777777777778,0.0,0.5846014447343482,0.0,0.5902777777777778,0.0,0.5846014447343483,0.0
003550,4.186452865600586,4.542980909347534,146.48469042778015,0.028092384338378906,all,svm,umap-9-all,no_transform.0,5,"motionsense.train, motionsense.validation","uci.train, uci.validation",uci.test,"accel-x, accel-y, accel-z",std_scaler,9,0.5782608695652174,0.0,0.5773966678503023,0.0,0.5782608695652174,0.0,0.5773966678503024,0.0
003880,0.6263101100921631,4.1365156173706055,119.82799887657166,0.5984542369842529,all,knn-5,umap-9-all,with_fft_all.0,5,"kuhar.train, kuhar.validation","uci.train, uci.validation",uci.test,"gyro-x, gyro-y, gyro-z",std_scaler,9,0.7318840579710145,0.0,0.7312535167564503,0.0,0.7318840579710145,0.0,0.7312535167564503,0.0
003029,3.2141025066375732,8.13032054901123,81.8399543762207,0.12705636024475098,all,svm,umap-8-all,no_transform.0,5,"motionsense.train, motionsense.validation","motionsense.train, motionsense.validation",motionsense.test,"accel-x, accel-y, accel-z, gyro-x, gyro-y, gyro-z",minmax_scaler,8,0.6977401129943502,0.0,0.6904324522426802,0.0,0.6977401129943502,0.0,0.6904324522426804,0.0
005586,0.8371322154998779,4.469293594360352,262.95698833465576,0.034339189529418945,all,knn-5,umap-180-all,no_transform.0,5,"uci.train, uci.validation","uci.train, uci.validation",uci.test,"gyro-x, gyro-y, gyro-z",no_scaler,180,0.6681159420289855,0.0,0.6727791940827167,0.0,0.6681159420289855,0.0,0.6727791940827167,0.0
000989,4.713471174240112,3.7189207077026367,61.51472496986389,0.028053998947143555,all,randomforest-100,umap-4-all,no_transform.0,5,"uci.train, uci.validation","kuhar.train, kuhar.validation",kuhar.test,"accel-x, accel-y, accel-z",minmax_scaler,4,0.5083333333333334,0.010206207261596593,0.4928946845261549,0.014093751201276598,0.5083333333333334,0.010206207261596593,0.49289468452615487,0.014093751201276632
003907,8.646867990493774,4.409689426422119,41.44028425216675,0.035013437271118164,all,randomforest-100,umap-10-all,no_transform.0,5,"kuhar.train, kuhar.validation","kuhar.train, kuhar.validation",kuhar.test,"gyro-x, gyro-y, gyro-z",std_scaler,10,0.5736111111111112,0.009419902754340664,0.5676029257300836,0.010163163707972371,0.5736111111111112,0.009419902754340664,0.5676029257300836,0.010163163707972296
003725,6.104239463806152,6.053042650222778,53.17384934425354,0.6201069355010986,all,randomforest-100,umap-9-all,with_fft_all.0,5,"uci.train, uci.validation","uci.train, uci.validation",uci.test,"gyro-x, gyro-y, gyro-z",minmax_scaler,9,0.8304347826086957,0.0028985507246376717,0.8287103249168105,0.0027983907229298883,0.8304347826086957,0.0028985507246376717,0.8287103249168105,0.002798390722929875
004807,0.5654792785644531,4.7341063022613525,121.5252149105072,1.0645203590393066,all,knn-5,umap-15-all,with_fft_all.0,5,"kuhar.train, kuhar.validation","motionsense.train, motionsense.validation",motionsense.test,"accel-x, accel-y, accel-z, gyro-x, gyro-y, gyro-z",std_scaler,15,0.7071563088512242,0.0,0.7037316157383948,0.0,0.7071563088512242,0.0,0.7037316157383949,0.0
003611,0.8782339096069336,5.6001296043396,139.3698329925537,0.02562117576599121,all,knn-5,umap-9-all,no_transform.0,5,"kuhar.train, kuhar.validation","motionsense.train, motionsense.validation",motionsense.test,"gyro-x, gyro-y, gyro-z",minmax_scaler,9,0.6384180790960452,0.0,0.6283055639962846,0.0,0.6384180790960452,0.0,0.6283055639962847,0.0
002855,0.3308236598968506,7.556231498718262,39.502970695495605,0.9095156192779541,all,knn-5,umap-7-all,with_fft_all.0,5,"kuhar.train, kuhar.validation","kuhar.train, kuhar.validation",kuhar.test,"gyro-x, gyro-y, gyro-z",minmax_scaler,7,0.8333333333333334,0.0,0.8335075608598841,1.1102230246251565e-16,0.8333333333333334,0.0,0.8335075608598841,0.0
003414,7.435124635696411,5.656444072723389,103.99965763092041,0.041693925857543945,all,randomforest-100,umap-9-all,no_transform.0,5,"motionsense.train, motionsense.validation","kuhar.train, kuhar.validation",kuhar.test,"accel-x, accel-y, accel-z",no_scaler,9,0.5375,0.011283386673105494,0.5237334099346591,0.0125896878699762,0.5375,0.011283386673105494,0.5237334099346591,0.012589687869976236
003766,1.259422779083252,4.180795669555664,84.48014259338379,0.9823908805847168,all,svm,umap-9-all,with_fft_all.0,5,"motionsense.train, motionsense.validation","motionsense.train, motionsense.validation",motionsense.test,"accel-x, accel-y, accel-z",std_scaler,9,0.8785310734463276,0.0,0.8784990837935972,1.1102230246251565e-16,0.8785310734463276,0.0,0.8784990837935972,0.0
000796,4.244856595993042,4.92498517036438,93.13089966773987,0.4712848663330078,all,randomforest-100,umap-3-all,with_fft_all.0,5,"motionsense.train, motionsense.validation","uci.train, uci.validation",uci.test,"accel-x, accel-y, accel-z",std_scaler,3,0.6168115942028984,0.0038453620757743856,0.6157377056541437,0.0037957402162984875,0.6168115942028984,0.0038453620757743856,0.6157377056541439,0.0037957402162984567
002249,7.925846815109253,3.1943674087524414,52.38339281082153,1.1549808979034424,all,randomforest-100,umap-6-all,with_fft_all.0,5,"uci.train, uci.validation","uci.train, uci.validation",uci.test,"accel-x, accel-y, accel-z, gyro-x, gyro-y, gyro-z",minmax_scaler,6,0.7991304347826086,0.004986855227271101,0.7945032154820073,0.005134804363122614,0.7991304347826086,0.004986855227271101,0.7945032154820073,0.005134804363122654
004571,0.8187685012817383,3.8487260341644287,147.01450634002686,0.06890487670898438,all,knn-5,umap-15-all,no_transform.0,5,"uci.train, uci.validation","motionsense.train, motionsense.validation",motionsense.test,"accel-x, accel-y, accel-z, gyro-x, gyro-y, gyro-z",minmax_scaler,15,0.6346516007532956,0.0,0.6326509399349318,0.0,0.6346516007532956,0.0,0.6326509399349319,0.0
003809,0.1917741298675537,4.865536451339722,30.846288919448853,0.8593370914459229,all,knn-5,umap-9-all,with_fft_all.0,5,"kuhar.train, kuhar.validation","kuhar.train, kuhar.validation",kuhar.test,"accel-x, accel-y, accel-z, gyro-x, gyro-y, gyro-z",minmax_scaler,9,0.7986111111111112,0.0,0.7889964815625515,0.0,0.7986111111111112,0.0,0.7889964815625515,0.0
000201,0.4092676639556885,4.534489631652832,60.0061399936676,0.046103477478027344,all,knn-5,umap-2-all,no_transform.0,5,"motionsense.train, motionsense.validation","motionsense.train, motionsense.validation",motionsense.test,"accel-x, accel-y, accel-z",no_scaler,2,0.6308851224105462,0.0,0.613441956030892,0.0,0.6308851224105462,0.0,0.613441956030892,0.0
